YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2011,0,29420,Billy Horschel,7.97,11,138,-0.36
2011,0,23353,J.J. Henry,7.95,14,176,-0.07
2011,0,25900,Lucas Glover,7.81,10,128,-0.30
2011,0,23621,Rory Sabbatini,7.75,11,142,-0.64
2011,0,25572,Graeme McDowell,7.69,6,78,E
2011,0,23623,Bo Van Pelt,7.69,12,156,-0.67
2011,0,32150,Michael Thompson,7.53,11,146,-0.27
2011,0,29518,Brendan Steele,7.47,13,174,-0.31
2011,0,29718,Anthony Kim,7.38,9,122,-0.33
2011,0,24925,Jonathan Byrd,7.24,11,152,-0.36
2011,0,24846,Ricky Barnes,7.14,10,140,-0.50
2011,0,20157,Retief Goosen,7.14,6,84,-0.33
2011,0,33413,Ben Martin,7.14,10,140,E
2011,0,27963,Chris Stroud,7.14,12,168,-0.08
2011,0,26758,David Hearn,6.88,11,160,-0.18
2011,0,6515,Shaun Micheel,6.85,10,146,-0.10
2011,0,25834,Daniel Summerhays,6.85,10,146,-0.30
2011,0,12782,Tim Herron,6.79,11,162,-0.64
2011,0,21949,Joe Ogilvie,6.72,9,134,-0.67
2011,0,25457,Alexandre Rocha,6.6,7,106,-0.71
2011,0,6522,Ernie Els,6.56,8,122,-0.50
2011,0,32640,Troy Merritt,6.56,8,122,-0.25
2011,0,22378,Trevor Immelman,6.08,9,148,-0.33
2011,0,1313,Steve Elkington,6.0,6,100,-0.17
2011,0,25240,D.A. Points,5.88,10,170,-0.20
2011,0,23108,Matt Kuchar,5.77,9,156,-0.78
2011,0,23548,Bill Lunde,5.68,10,176,-0.50
2011,0,7867,Woody Austin,5.66,6,106,E
2011,0,10733,Kent Jones,5.63,8,142,-0.25
2011,0,20098,Stuart Appleby,5.56,7,126,E
2011,0,8375,Paul Stankowski,5.56,8,144,-0.13
2011,0,8725,Tom Gillis,5.45,6,110,-0.17
2011,0,6527,Steve Stricker,5.26,6,114,-0.83
2011,0,20645,John Senden,5.0,9,180,-0.33
2011,0,33911,Nate Smith,5.0,6,120,-0.17
2011,0,23638,Brendon de Jonge,4.95,10,202,-0.30
2011,0,27214,Kevin Streelman,4.88,8,164,-0.13
2011,0,20160,Charlie Wi,4.82,8,166,-0.50
2011,0,20070,Matt Bettencourt,4.76,8,168,-0.50
2011,0,27466,Spencer Levin,4.76,10,210,-0.20
2011,0,10885,Robert Allenby,4.67,7,150,-0.14
2011,0,23718,Nathan Green,4.67,7,150,-0.29
2011,0,26596,Ryan Moore,4.62,6,130,E
2011,0,24361,Pat Perez,4.61,7,152,E
2011,0,12652,Cameron Beckman,4.48,6,134,-0.17
2011,0,22405,Justin Rose,4.48,6,134,-0.33
2011,0,1577,Lee Janzen,4.46,5,112,E
2011,0,26881,Jarrod Lyle,4.43,7,158,-0.14
2011,0,24507,Jason Bohn,4.41,6,136,-0.17
2011,0,22046,Geoff Ogilvy,4.31,5,116,+0.20
2011,0,24781,Hunter Mahan,4.22,7,166,-0.14
2011,0,1948,Tim Petrovic,4.22,7,166,-0.14
2011,0,27649,Brandt Snedeker,4.0,6,150,-0.67
2011,0,29478,Kevin Kisner,3.91,5,128,-0.40
2011,0,12510,Chad Campbell,3.85,7,182,-0.43
2011,0,25396,Kevin Na,3.85,6,156,-0.50
2011,0,28620,Aron Price,3.85,4,104,-0.50
2011,0,10860,Justin Leonard,3.75,6,160,-0.33
2011,0,23800,Bryce Molder,3.75,6,160,-0.17
2011,0,24290,D.J. Brigman,3.39,4,118,-0.25
2011,0,21407,Arjun Atwal,3.37,6,178,E
2011,0,28087,Kris Blanks,3.33,6,180,-0.50
2011,0,12602,Dean Wilson,3.23,4,124,-0.25
2011,0,21878,Mark Wilson,3.16,5,158,-0.60
2011,0,24357,K.J. Choi,3.08,4,130,-1.00
2011,0,21350,Ryuji Imada,3.01,5,166,-0.20
2011,0,7457,Steve Flesch,2.98,5,168,-0.20
2011,0,6621,Joe Durant,2.9,4,138,+0.50
2011,0,23614,Rich Beem,2.83,3,106,-0.33
2011,0,20472,Alex Cejka,2.83,3,106,-0.33
2011,0,23325,Vaughn Taylor,2.81,5,178,-0.40
2011,0,20127,Chris Riley,2.78,4,144,-0.75
2011,0,25686,Jason Dufner,2.7,4,148,-0.25
2011,0,10505,Shane Bertsch,2.68,3,112,E
2011,0,23673,Michael Connell,2.63,4,152,-0.50
2011,0,21753,Brian Davis,2.43,5,206,-0.20
2011,0,6004,Stephen Ames,2.31,3,130,-0.33
2011,0,23541,Ben Crane,2.24,3,134,-0.33
2011,0,24024,Zach Johnson,2.21,3,136,-1.00
2011,0,20436,Garrett Willis,2.17,3,138,-0.33
2011,0,30711,Colt Knost,2.03,3,148,-0.67
2011,0,10809,Jim Furyk,1.97,3,152,-0.33
2011,0,22961,David Mathis,1.95,3,154,-0.33
2011,0,1797,Rocco Mediate,1.89,2,106,E
2011,0,8537,J.P. Hayes,1.85,2,108,E
2011,0,22348,Nick O'Hern,1.81,3,166,-0.33
2011,0,6643,Paul Goydos,1.23,2,162,E
2011,0,22293,Heath Slocum,1.22,2,164,E
2011,0,20593,Greg Chalmers,1.19,2,168,+1.00
2011,0,24138,Ian Poulter,1.16,1,86,E
2011,0,6251,Chris DiMarco,1.12,2,178,-0.50
2011,0,26668,Marc Turnesa,1.0,1,100,+1.00
2011,0,23983,Luke Donald,0.88,1,114,-1.00
2011,0,22621,Ben Curtis,0.78,1,128,E
2011,0,2206,David Toms,0.74,1,136,-1.00
2011,0,21731,Freddie Jacobson,0.66,1,152,E
2011,0,19846,Brian Gay,0.61,1,164,E
2011,0,26420,Richard Johnson,0.0,0,116,E
2011,0,8075,Jerry Kelly,0.0,0,152,E
2011,0,1766,Billy Mayfair,0.0,0,180,E
2011,0,26951,Johnson Wagner,0.0,0,154,E
2010,0,24358,Robert Garrigus,41.54,54,130,-0.13
2010,0,27141,J.B. Holmes,30.73,59,192,-0.29
2010,0,30925,Dustin Johnson,30.0,42,140,-0.38
2010,0,25804,Bubba Watson,30.0,45,150,-0.38
2010,0,20848,Ángel Cabrera,27.36,29,106,-0.14
2010,0,27436,Graham DeLaet,26.22,43,164,-0.35
2010,0,28500,Martin Flores,26.06,37,142,-0.22
2010,0,23322,Brett Wetterich,24.07,26,108,-0.19
2010,0,1249,John Daly,21.57,22,102,+0.09
2010,0,23349,Charles Warren,20.54,23,112,-0.09
2010,0,23788,D.J. Trahan,20.11,37,184,-0.08
2010,0,27302,Garth Mulroy,18.37,18,98,-0.22
2010,0,1810,Phil Mickelson,17.19,22,128,-0.23
2010,0,20850,Daniel Chopra,16.89,25,148,-0.32
2010,0,28475,Jeff Overton,16.05,26,162,-0.19
2010,0,20070,Matt Bettencourt,15.82,25,158,-0.48
2010,0,27095,Nick Watney,15.79,24,152,-0.54
2010,0,22371,Aaron Baddeley,15.76,29,184,-0.17
2010,0,28089,Jason Day,15.38,24,156,-0.21
2010,0,28237,Rory McIlroy,14.77,13,88,-0.38
2010,0,33419,Cameron Tringale,14.29,14,98,-0.29
2010,0,25818,Scott Piercy,14.2,25,176,-0.12
2010,0,27936,Martin Laird,14.04,25,178,-0.16
2010,0,21209,Sergio Garcia,13.75,11,80,-0.55
2010,0,25900,Lucas Glover,13.71,17,124,-0.65
2010,0,20766,Padraig Harrington,13.54,13,96,-0.31
2010,0,12716,Charley Hoffman,13.25,22,166,-0.18
2010,0,20378,Mathias Grönberg,13.21,14,106,-0.36
2010,0,26881,Jarrod Lyle,13.04,12,92,-0.25
2010,0,26300,Matt Jones,12.92,23,178,-0.39
2010,0,26851,Marc Leishman,12.66,20,158,-0.30
2010,0,27120,Troy Matteson,11.9,20,168,-0.30
2010,0,22913,John Rollins,11.69,18,154,-0.17
2010,0,23320,Ryan Palmer,11.59,19,164,-0.21
2010,0,25364,Paul Casey,11.46,11,96,-0.09
2010,0,20229,Stewart Cink,11.43,16,140,-0.44
2010,0,21961,Charles Howell III,11.11,22,198,-0.32
2010,0,1706,Davis Love III,10.96,16,146,-0.31
2010,0,25562,Andres Romero,10.96,16,146,+0.06
2010,0,6522,Ernie Els,10.83,13,120,-0.23
2010,0,23548,Bill Lunde,10.67,16,150,-0.44
2010,0,26289,Boo Weekley,10.63,17,160,-0.18
2010,0,29910,Blake Adams,10.37,17,164,-0.41
2010,0,23353,J.J. Henry,10.37,17,164,-0.59
2010,0,24502,Adam Scott,10.34,12,116,-0.33
2010,0,1313,Steve Elkington,10.29,14,136,-0.50
2010,0,27797,Derek Lamely,10.27,15,146,-0.67
2010,0,26392,Chris Wilson,10.17,12,118,-0.33
2010,0,30946,Alex Prugh,9.88,17,172,-0.47
2010,0,27933,John Merrick,9.6,19,198,-0.42
2010,0,6567,Vijay Singh,9.38,12,128,-0.33
2010,0,20157,Retief Goosen,9.32,11,118,-0.36
2010,0,22405,Justin Rose,9.21,14,152,-0.50
2010,0,27770,Camilo Villegas,9.17,11,120,-0.45
2010,0,11123,Chris Couch,9.09,12,132,-0.25
2010,0,26287,Roland Thatcher,9.03,13,144,E
2010,0,25632,Jimmy Walker,8.97,14,156,-0.07
2010,0,28780,Nicholas Thompson,8.93,15,168,-0.53
2010,0,10885,Robert Allenby,8.87,11,124,-0.18
2010,0,23613,Rich Barcelo,8.87,11,124,+0.09
2010,0,24781,Hunter Mahan,8.78,13,148,-0.46
2010,0,23307,Roger Tambellini,8.7,12,138,-0.08
2010,0,28307,Matt Every,8.62,10,116,-0.60
2010,0,1945,Kenny Perry,8.62,10,116,-0.10
2010,0,24140,Sean O'Hair,8.57,12,140,-0.25
2010,0,1577,Lee Janzen,8.44,13,154,-0.08
2010,0,24490,George McNeill,8.44,13,154,-0.15
2010,0,24912,Will MacKenzie,8.33,12,144,-0.17
2010,0,10585,Scott McCarron,8.33,15,180,-0.40
2010,0,22122,Andrew McLardy,8.33,8,96,+0.25
2010,0,12782,Tim Herron,8.22,12,146,-0.58
2010,0,27330,Josh Teater,8.08,16,198,-0.50
2010,0,24924,Bill Haas,8.02,13,162,-0.38
2010,0,32102,Rickie Fowler,7.98,15,188,-0.27
2010,0,20105,Jeff Gove,7.84,8,102,-0.13
2010,0,22046,Geoff Ogilvy,7.69,8,104,-0.75
2010,0,24925,Jonathan Byrd,7.65,13,170,-0.31
2010,0,22056,Cameron Percy,7.58,10,132,-0.30
2010,0,20645,John Senden,7.37,14,190,-0.21
2010,0,20663,Brenden Pappas,7.26,9,124,-0.11
2010,0,20574,Mathew Goggin,7.23,12,166,-0.33
2010,0,1707,Steve Lowery,7.14,9,126,-0.33
2010,0,27613,David Lutterus,7.14,9,126,-0.11
2010,0,23409,James Driscoll,7.05,11,156,-0.27
2010,0,26679,Kevin Stadler,7.05,11,156,-0.09
2010,0,27214,Kevin Streelman,6.98,12,172,-0.42
2010,0,23623,Bo Van Pelt,6.77,13,192,-0.08
2010,0,6527,Steve Stricker,6.67,8,120,-0.25
2010,0,24663,Y.E. Yang,6.67,8,120,-0.13
2010,0,28087,Kris Blanks,6.63,11,166,-0.18
2010,0,26596,Ryan Moore,6.52,9,138,+0.11
2010,0,20691,Greg Owen,6.52,9,138,-0.44
2010,0,8375,Paul Stankowski,6.48,7,108,-0.43
2010,0,6595,Kevin Sutherland,6.4,11,172,-0.45
2010,0,23621,Rory Sabbatini,6.25,9,144,-0.22
2010,0,26695,Michael Letzig,5.95,10,168,-0.10
2010,0,26301,James Nitties,5.81,10,172,-0.40
2010,0,20098,Stuart Appleby,5.79,11,190,-0.36
2010,0,12755,Vance Veazey,5.77,6,104,E
2010,0,8725,Tom Gillis,5.67,11,194,-0.36
2010,0,12510,Chad Campbell,5.62,10,178,-0.40
2010,0,22378,Trevor Immelman,5.56,5,90,-0.40
2010,0,21959,Ted Purdy,5.49,9,164,-0.56
2010,0,24138,Ian Poulter,5.41,4,74,+1.00
2010,0,32640,Troy Merritt,5.36,9,168,-0.44
2010,0,31560,Brian Stuard,5.33,8,150,-0.13
2010,0,22946,Henrik Bjornstad,5.3,7,132,-0.57
2010,0,27963,Chris Stroud,5.13,8,156,-0.38
2010,0,28158,Steve Marino,5.07,7,138,-0.57
2010,0,9011,David Duval,4.92,6,122,-0.33
2010,0,23638,Brendon de Jonge,4.9,10,204,-0.70
2010,0,21949,Joe Ogilvie,4.84,9,186,-0.67
2010,0,25892,Steve Wheatcroft,4.84,6,124,-0.17
2010,0,12652,Cameron Beckman,4.69,6,128,-0.33
2010,0,20572,Rod Pampling,4.55,7,154,E
2010,0,24357,K.J. Choi,4.41,6,136,-0.33
2010,0,24507,Jason Bohn,4.27,7,164,-0.14
2010,0,10423,Mike Weir,4.26,4,94,-0.50
2010,0,1116,Michael Bradley,4.11,6,146,-0.33
2010,0,12714,Chris Tidland,4.11,6,146,-0.50
2010,0,29221,Webb Simpson,4.08,8,196,-0.25
2010,0,28620,Aron Price,3.91,5,128,-0.40
2010,0,1320,Bob Estes,3.9,6,154,-0.50
2010,0,24361,Pat Perez,3.89,7,180,-0.57
2010,0,20686,Jeev Milkha Singh,3.85,4,104,-0.25
2010,0,23108,Matt Kuchar,3.61,6,166,E
2010,0,23541,Ben Crane,3.38,5,148,-0.40
2010,0,20472,Alex Cejka,3.33,5,150,-0.40
2010,0,24846,Ricky Barnes,3.3,6,182,-1.00
2010,0,12705,Cliff Kresge,3.26,3,92,-0.33
2010,0,7749,Brett Quigley,3.16,6,190,-1.00
2010,0,20160,Charlie Wi,3.16,6,190,-0.50
2010,0,26951,Johnson Wagner,3.09,5,162,+0.40
2010,0,23718,Nathan Green,3.05,5,164,-0.60
2010,0,10809,Jim Furyk,3.03,4,132,+0.50
2010,0,6251,Chris DiMarco,2.98,5,168,+0.20
2010,0,23325,Vaughn Taylor,2.87,5,174,-0.20
2010,0,7867,Woody Austin,2.81,5,178,E
2010,0,6004,Stephen Ames,2.78,4,144,E
2010,0,27060,John Mallinger,2.78,4,144,-0.25
2010,0,23135,Tim Clark,2.6,4,154,+0.25
2010,0,2206,David Toms,2.6,4,154,E
2010,0,23983,Luke Donald,2.59,3,116,+0.67
2010,0,21731,Freddie Jacobson,2.41,4,166,-0.50
2010,0,25240,D.A. Points,2.27,4,176,-0.25
2010,0,1724,Jeff Maggert,2.21,3,136,-0.33
2010,0,10425,Jay Williamson,2.21,3,136,-0.33
2010,0,7457,Steve Flesch,2.14,3,140,E
2010,0,1766,Billy Mayfair,2.14,3,140,-0.67
2010,0,12602,Dean Wilson,2.08,2,96,E
2010,0,8537,J.P. Hayes,2.0,3,150,+0.33
2010,0,1619,Skip Kendall,2.0,2,100,+0.50
2010,0,25686,Jason Dufner,1.95,3,154,E
2010,0,1948,Tim Petrovic,1.94,4,206,-0.75
2010,0,6515,Shaun Micheel,1.72,2,116,-0.50
2010,0,25345,Carl Pettersson,1.65,3,182,-0.33
2010,0,2239,Scott Verplank,1.64,2,122,-1.00
2010,0,20593,Greg Chalmers,1.61,3,186,E
2010,0,1797,Rocco Mediate,1.49,2,134,-0.50
2010,0,20127,Chris Riley,1.49,2,134,E
2010,0,1161,Mark Calcavecchia,1.32,1,76,-1.00
2010,0,20436,Garrett Willis,1.28,2,156,-1.00
2010,0,25720,Chad Collins,1.27,2,158,+0.50
2010,0,24024,Zach Johnson,1.27,2,158,-1.00
2010,0,10860,Justin Leonard,1.25,2,160,-0.50
2010,0,20498,Briny Baird,1.2,2,166,E
2010,0,22293,Heath Slocum,1.2,2,166,E
2010,0,25396,Kevin Na,1.18,2,170,-0.50
2010,0,27649,Brandt Snedeker,1.18,2,170,-1.00
2010,0,21350,Ryuji Imada,1.11,2,180,E
2010,0,32617,Jerod Turner,1.09,1,92,E
2010,0,24227,Justin Bolli,1.02,1,98,E
2010,0,29285,Brent Delahoussaye,0.98,1,102,E
2010,0,1329,Brad Faxon,0.93,1,108,E
2010,0,6514,Kevin Johnson,0.89,1,112,E
2010,0,8385,Omar Uresti,0.74,1,136,+1.00
2010,0,22621,Ben Curtis,0.71,1,140,E
2010,0,23800,Bryce Molder,0.63,1,160,E
2010,0,23673,Michael Connell,0.62,1,162,E
2010,0,21878,Mark Wilson,0.6,1,166,E
2010,0,21753,Brian Davis,0.51,1,198,E
2010,0,27466,Spencer Levin,0.49,1,204,E
2010,0,7363,Craig Bowden,0.0,0,102,E
2010,0,6621,Joe Durant,0.0,0,122,E
2010,0,19846,Brian Gay,0.0,0,184,E
2010,0,6643,Paul Goydos,0.0,0,148,E
2010,0,26420,Richard Johnson,0.0,0,156,E
2010,0,8075,Jerry Kelly,0.0,0,170,E
2010,0,6012,Greg Kraft,0.0,0,92,E
2010,0,1941,Tom Pernice Jr.,0.0,0,124,E
2010,0,25190,Jeff Quinney,0.0,0,174,E
2010,0,26882,Michael Sim,0.0,0,118,E
2009,0,25804,Bubba Watson,44.44,56,126,-0.38
2009,0,24358,Robert Garrigus,39.87,63,158,-0.25
2009,0,23497,Tag Ridings,32.95,29,88,-0.34
2009,0,27095,Nick Watney,32.24,49,152,-0.35
2009,0,20848,Ángel Cabrera,30.95,26,84,-0.15
2009,0,31323,Gary Woodland,30.23,26,86,-0.31
2009,0,30925,Dustin Johnson,29.73,44,148,-0.32
2009,0,27141,J.B. Holmes,29.55,39,132,-0.15
2009,0,1810,Phil Mickelson,23.64,26,110,-0.08
2009,0,8793,Tiger Woods,23.08,24,104,-0.58
2009,0,27936,Martin Laird,22.73,30,132,-0.30
2009,0,25562,Andres Romero,22.22,20,90,-0.30
2009,0,1706,Davis Love III,21.69,36,166,-0.33
2009,0,27120,Troy Matteson,19.23,35,182,-0.49
2009,0,21805,Harrison Frazar,18.54,33,178,-0.58
2009,0,23349,Charles Warren,17.54,20,114,-0.25
2009,0,25818,Scott Piercy,17.28,28,162,-0.50
2009,0,25900,Lucas Glover,17.24,30,174,-0.33
2009,0,24140,Sean O'Hair,17.19,22,128,-0.27
2009,0,24502,Adam Scott,17.05,15,88,+0.07
2009,0,26851,Marc Leishman,16.67,29,174,-0.17
2009,0,23320,Ryan Palmer,16.67,26,156,-0.31
2009,0,24925,Jonathan Byrd,16.47,28,170,-0.43
2009,0,27214,Kevin Streelman,16.13,30,186,-0.33
2009,0,23621,Rory Sabbatini,15.97,23,144,-0.30
2009,0,24781,Hunter Mahan,15.85,26,164,-0.46
2009,0,26300,Matt Jones,15.31,15,98,-0.33
2009,0,20229,Stewart Cink,15.08,19,126,-0.16
2009,0,24924,Bill Haas,14.94,26,174,-0.38
2009,0,6567,Vijay Singh,14.91,17,114,-0.29
2009,0,12716,Charley Hoffman,14.74,28,190,-0.25
2009,0,28475,Jeff Overton,14.29,24,168,-0.33
2009,0,29718,Anthony Kim,14.06,18,128,-0.39
2009,0,20850,Daniel Chopra,14.04,25,178,-0.12
2009,0,9011,David Duval,14.0,14,100,-0.21
2009,0,22913,John Rollins,13.64,24,176,-0.29
2009,0,10885,Robert Allenby,13.33,16,120,-0.38
2009,0,21209,Sergio Garcia,13.04,12,92,-0.33
2009,0,27933,John Merrick,12.99,20,154,-0.30
2009,0,20766,Padraig Harrington,12.73,14,110,E
2009,0,1945,Kenny Perry,12.66,20,158,-0.45
2009,0,1226,Fred Couples,12.5,13,104,-0.62
2009,0,21959,Ted Purdy,12.37,23,186,-0.39
2009,0,26596,Ryan Moore,12.35,20,162,-0.35
2009,0,27770,Camilo Villegas,12.3,15,122,-0.67
2009,0,28089,Jason Day,12.26,13,106,-0.38
2009,0,6522,Ernie Els,12.07,14,116,-0.29
2009,0,27683,Leif Olson,11.7,11,94,-0.27
2009,0,26301,James Nitties,11.25,18,160,-0.33
2009,0,28087,Kris Blanks,11.11,12,108,-0.58
2009,0,23353,J.J. Henry,10.99,20,182,-0.50
2009,0,22892,Jason Gore,10.87,15,138,-0.27
2009,0,26679,Kevin Stadler,10.53,12,114,-0.58
2009,0,24490,George McNeill,10.26,16,156,-0.31
2009,0,20070,Matt Bettencourt,10.11,19,188,-0.42
2009,0,24846,Ricky Barnes,10.0,11,110,-0.55
2009,0,24361,Pat Perez,10.0,14,140,-0.43
2009,0,12782,Tim Herron,9.77,17,174,-0.29
2009,0,20572,Rod Pampling,9.7,13,134,E
2009,0,22046,Geoff Ogilvy,9.68,12,124,-0.50
2009,0,1707,Steve Lowery,9.64,16,166,E
2009,0,25345,Carl Pettersson,9.62,15,156,-0.33
2009,0,23778,Brad Adamonis,9.56,13,136,-0.54
2009,0,25632,Jimmy Walker,9.56,13,136,-0.46
2009,0,20157,Retief Goosen,9.52,12,126,-0.33
2009,0,6004,Stephen Ames,9.23,12,130,-0.67
2009,0,24663,Y.E. Yang,9.09,14,154,-0.36
2009,0,21949,Joe Ogilvie,9.04,15,166,-0.27
2009,0,28780,Nicholas Thompson,9.04,17,188,-0.35
2009,0,21961,Charles Howell III,8.99,16,178,-0.56
2009,0,20691,Greg Owen,8.99,16,178,-0.19
2009,0,20098,Stuart Appleby,8.82,12,136,-0.42
2009,0,6197,Michael Allen,8.7,12,138,-0.42
2009,0,23548,Bill Lunde,8.64,14,162,-0.43
2009,0,23788,D.J. Trahan,8.52,15,176,-0.47
2009,0,28118,Peter Tomasulo,8.49,9,106,-0.56
2009,0,26498,Matt Weibring,8.47,10,118,-0.70
2009,0,12510,Chad Campbell,8.33,13,156,-0.46
2009,0,22405,Justin Rose,8.33,10,120,-0.30
2009,0,20645,John Senden,8.16,16,196,-0.50
2009,0,26951,Johnson Wagner,8.02,13,162,-0.38
2009,0,24912,Will MacKenzie,7.97,11,138,-0.09
2009,0,27963,Chris Stroud,7.93,13,164,-0.92
2009,0,26695,Michael Letzig,7.61,14,184,-0.36
2009,0,1724,Jeff Maggert,7.59,12,158,-0.25
2009,0,20574,Mathew Goggin,7.35,10,136,E
2009,0,7223,Brian Bateman,7.27,8,110,-0.38
2009,0,26289,Boo Weekley,7.25,10,138,-0.20
2009,0,6595,Kevin Sutherland,7.23,12,166,-0.50
2009,0,20160,Charlie Wi,7.22,13,180,-0.15
2009,0,28158,Steve Marino,6.67,12,180,-0.50
2009,0,22371,Aaron Baddeley,6.56,8,122,-0.38
2009,0,21731,Freddie Jacobson,6.49,10,154,-0.40
2009,0,1313,Steve Elkington,6.43,9,140,-0.11
2009,0,23638,Brendon de Jonge,6.4,11,172,-0.36
2009,0,25919,Brian Vranesh,6.38,6,94,-0.67
2009,0,1766,Billy Mayfair,6.16,9,146,-0.56
2009,0,23623,Bo Van Pelt,6.11,11,180,-0.36
2009,0,10860,Justin Leonard,6.02,10,166,-0.50
2009,0,1797,Rocco Mediate,5.97,8,134,-0.13
2009,0,7749,Brett Quigley,5.95,10,168,-0.60
2009,0,23135,Tim Clark,5.88,8,136,-0.25
2009,0,22293,Heath Slocum,5.62,10,178,-0.20
2009,0,21753,Brian Davis,5.56,11,198,-0.27
2009,0,23718,Nathan Green,5.5,11,200,-0.27
2009,0,23325,Vaughn Taylor,5.36,9,168,-0.67
2009,0,31416,Derek Fathauer,5.26,6,114,E
2009,0,23800,Bryce Molder,5.26,6,114,-0.17
2009,0,20593,Greg Chalmers,5.19,8,154,-0.38
2009,0,23108,Matt Kuchar,5.13,8,156,-0.38
2009,0,23614,Rich Beem,5.07,7,138,-0.29
2009,0,1473,Todd Hamilton,4.93,7,142,-0.14
2009,0,27466,Spencer Levin,4.93,7,142,-0.57
2009,0,10425,Jay Williamson,4.92,6,122,-0.67
2009,0,27060,John Mallinger,4.88,8,164,-0.50
2009,0,10423,Mike Weir,4.73,7,148,-0.43
2009,0,8845,Scott Sterling,4.65,4,86,-0.50
2009,0,23048,Eric Axley,4.62,6,130,-0.50
2009,0,10733,Kent Jones,4.62,6,130,-0.50
2009,0,24507,Jason Bohn,4.55,8,176,-0.25
2009,0,20472,Alex Cejka,4.55,7,154,-0.29
2009,0,24138,Ian Poulter,4.35,4,92,-0.50
2009,0,22295,Darron Stiles,4.35,4,92,-1.00
2009,0,12652,Cameron Beckman,4.32,7,162,-0.43
2009,0,25240,D.A. Points,4.3,8,186,E
2009,0,10809,Jim Furyk,4.23,6,142,-0.17
2009,0,20127,Chris Riley,4.23,6,142,-0.50
2009,0,2214,Kirk Triplett,4.17,5,120,+0.40
2009,0,25686,Jason Dufner,4.07,7,172,-0.43
2009,0,2206,David Toms,3.89,7,180,-0.57
2009,0,1320,Bob Estes,3.85,6,156,-0.50
2009,0,20498,Briny Baird,3.8,6,158,-0.17
2009,0,6251,Chris DiMarco,3.76,7,186,-0.29
2009,0,6527,Steve Stricker,3.73,5,134,-0.40
2009,0,1161,Mark Calcavecchia,3.68,5,136,E
2009,0,1941,Tom Pernice Jr.,3.66,6,164,-0.33
2009,0,10117,Bob Heintz,3.64,4,110,-0.25
2009,0,24357,K.J. Choi,3.57,4,112,-0.25
2009,0,24024,Zach Johnson,3.57,6,168,-1.00
2009,0,2239,Scott Verplank,3.57,6,168,-0.50
2009,0,22548,Patrick Sheehan,3.49,3,86,-0.33
2009,0,25396,Kevin Na,3.45,6,174,-0.67
2009,0,7457,Steve Flesch,3.42,5,146,-0.40
2009,0,6012,Greg Kraft,3.33,3,90,-0.33
2009,0,10585,Scott McCarron,3.3,6,182,-0.67
2009,0,22961,David Mathis,3.29,5,152,-0.20
2009,0,20104,Ken Duke,3.16,5,158,-0.40
2009,0,21878,Mark Wilson,3.16,6,190,-0.67
2009,0,8075,Jerry Kelly,3.05,5,164,E
2009,0,1577,Lee Janzen,2.94,4,136,E
2009,0,30927,Brendon Todd,2.94,3,102,-0.33
2009,0,22348,Nick O'Hern,2.91,5,172,-0.40
2009,0,22621,Ben Curtis,2.88,3,104,-0.33
2009,0,23541,Ben Crane,2.81,5,178,-0.40
2009,0,12705,Cliff Kresge,2.78,4,144,-0.50
2009,0,21350,Ryuji Imada,2.67,4,150,-0.75
2009,0,29221,Webb Simpson,2.66,5,188,-0.20
2009,0,26881,Jarrod Lyle,2.63,3,114,-1.00
2009,0,1948,Tim Petrovic,2.63,5,190,-0.40
2009,0,26668,Marc Turnesa,2.6,4,154,+0.25
2009,0,1035,Tommy Armour III,2.59,3,116,-0.33
2009,0,26497,Casey Wittenberg,2.46,3,122,E
2009,0,26476,Chez Reavie,2.0,3,150,-1.00
2009,0,1142,Bart Bryant,1.85,2,108,-1.00
2009,0,28620,Aron Price,1.85,3,162,-0.33
2009,0,20634,Peter Lonard,1.83,3,164,-0.67
2009,0,7867,Woody Austin,1.79,3,168,-0.67
2009,0,1329,Brad Faxon,1.69,2,118,-0.50
2009,0,24503,Jeff Klauk,1.58,3,190,-0.67
2009,0,23983,Luke Donald,1.52,2,132,-1.00
2009,0,8931,Glen Day,1.41,2,142,-0.50
2009,0,24449,Parker McLachlin,1.41,2,142,E
2009,0,27649,Brandt Snedeker,1.41,2,142,E
2009,0,6643,Paul Goydos,1.37,2,146,-1.00
2009,0,25190,Jeff Quinney,1.28,2,156,-0.50
2009,0,1677,Tom Lehman,1.16,1,86,-1.00
2009,0,1132,Mark Brooks,1.06,1,94,E
2009,0,6539,Rick Price,1.04,1,96,E
2009,0,6621,Joe Durant,0.93,1,108,E
2009,0,26420,Richard Johnson,0.63,1,160,-1.00
2009,0,19846,Brian Gay,0.57,1,176,E
2009,0,30711,Colt Knost,0.0,0,126,E
2009,0,1928,Corey Pavin,0.0,0,130,E
2009,0,12602,Dean Wilson,0.0,0,154,E
2008,0,25804,Bubba Watson,44.12,75,170,-0.37
2008,0,27141,J.B. Holmes,36.99,54,146,-0.41
2008,0,24358,Robert Garrigus,34.09,60,176,-0.32
2008,0,30925,Dustin Johnson,32.95,58,176,-0.40
2008,0,20848,Ángel Cabrera,28.21,22,78,-0.27
2008,0,27095,Nick Watney,23.3,41,176,-0.39
2008,0,23497,Tag Ridings,22.73,40,176,-0.33
